Force: -0.1754374456793037
Flowrate: 0.013932787827220754
Power: 0.07147520155364247
r [m]       	vel [m/s]   	Tau [N/m²]  	
    0.044950	    0.492330	    -42.0886	
    0.044975	    0.492258	    -42.1096	
    0.045000	    0.492187	    -42.1306	
    0.045025	    0.492115	    -42.1516	
    0.045050	    0.492043	    -42.1726	
    0.045075	    0.491971	    -42.1937	
    0.045100	    0.491900	    -42.2147	
    0.045125	    0.491828	    -42.2357	
    0.045150	    0.491756	    -42.2567	
    0.045175	    0.491684	    -42.2777	
    0.045200	    0.491612	    -42.2987	
    0.045225	    0.491540	    -42.3197	
    0.045250	    0.491468	    -42.3406	
    0.045275	    0.491396	    -42.3616	
    0.045300	    0.491324	    -42.3826	
    0.045325	    0.491252	    -42.4036	
    0.045350	    0.491180	    -42.4246	
    0.045375	    0.491107	    -42.4455	
    0.045400	    0.491035	    -42.4665	
    0.045425	    0.490963	    -42.4875	
    0.045450	    0.490890	    -42.5084	
    0.045475	    0.490818	    -42.5294	
    0.045500	    0.490746	    -42.5503	
    0.045525	    0.490673	    -42.5713	
    0.045550	    0.490600	    -42.5922	
    0.045575	    0.490528	    -42.6131	
    0.045600	    0.490455	    -42.6341	
    0.045625	    0.490383	    -42.6550	
    0.045650	    0.490310	    -42.6759	
    0.045675	    0.490237	    -42.6969	
    0.045700	    0.490164	    -42.7178	
    0.045725	    0.490091	    -42.7387	
    0.045750	    0.490018	    -42.7596	
    0.045775	    0.489946	    -42.7805	
    0.045800	    0.489873	    -42.8014	
    0.045825	    0.489799	    -42.8223	
    0.045850	    0.489726	    -42.8432	
    0.045875	    0.489653	    -42.8641	
    0.045900	    0.489580	    -42.8850	
    0.045925	    0.489507	    -42.9059	
    0.045950	    0.489434	    -42.9268	
    0.045975	    0.489360	    -42.9477	
    0.046000	    0.489287	    -42.9685	
    0.046025	    0.489214	    -42.9894	
    0.046050	    0.489140	    -43.0103	
    0.046075	    0.489067	    -43.0311	
    0.046100	    0.488993	    -43.0520	
    0.046125	    0.488920	    -43.0729	
    0.046150	    0.488846	    -43.0937	
    0.046175	    0.488772	    -43.1146	
    0.046200	    0.488699	    -43.1354	
    0.046225	    0.488625	    -43.1562	
    0.046250	    0.488551	    -43.1771	
    0.046275	    0.488477	    -43.1979	
    0.046300	    0.488403	    -43.2187	
    0.046325	    0.488329	    -43.2396	
    0.046350	    0.488255	    -43.2604	
    0.046375	    0.488181	    -43.2812	
    0.046400	    0.488107	    -43.3020	
    0.046425	    0.488033	    -43.3228	
    0.046450	    0.487959	    -43.3436	
    0.046475	    0.487885	    -43.3645	
    0.046500	    0.487811	    -43.3853	
    0.046525	    0.487736	    -43.4061	
    0.046550	    0.487662	    -43.4268	
    0.046575	    0.487588	    -43.4476	
    0.046600	    0.487513	    -43.4684	
    0.046625	    0.487439	    -43.4892	
    0.046650	    0.487364	    -43.5100	
    0.046675	    0.487290	    -43.5308	
    0.046700	    0.487215	    -43.5515	
    0.046725	    0.487140	    -43.5723	
    0.046750	    0.487066	    -43.5931	
    0.046775	    0.486991	    -43.6138	
    0.046800	    0.486916	    -43.6346	
    0.046825	    0.486841	    -43.6553	
    0.046850	    0.486766	    -43.6761	
    0.046875	    0.486692	    -43.6968	
    0.046900	    0.486617	    -43.7175	
    0.046925	    0.486542	    -43.7383	
    0.046950	    0.486467	    -43.7590	
    0.046975	    0.486392	    -43.7797	
    0.047000	    0.486316	    -43.8005	
    0.047025	    0.486241	    -43.8212	
    0.047050	    0.486166	    -43.8419	
    0.047075	    0.486091	    -43.8626	
    0.047100	    0.486015	    -43.8833	
    0.047125	    0.485940	    -43.9040	
    0.047150	    0.485865	    -43.9247	
    0.047175	    0.485789	    -43.9454	
    0.047200	    0.485714	    -43.9661	
    0.047225	    0.485638	    -43.9868	
    0.047250	    0.485563	    -44.0075	
    0.047275	    0.485487	    -44.0282	
    0.047300	    0.485411	    -44.0489	
    0.047325	    0.485336	    -44.0696	
    0.047350	    0.485260	    -44.0902	
    0.047375	    0.485184	    -44.1109	
    0.047400	    0.485108	    -44.1316	
    0.047425	    0.485032	    -44.1522	
    0.047450	    0.484956	    -44.1729	
    0.047475	    0.484880	    -44.1935	
    0.047500	    0.484804	    -44.2142	
    0.047525	    0.484728	    -44.2348	
    0.047550	    0.484652	    -44.2555	
    0.047575	    0.484576	    -44.2761	
    0.047600	    0.484500	    -44.2967	
    0.047625	    0.484424	    -44.3174	
    0.047650	    0.484347	    -44.3380	
    0.047675	    0.484271	    -44.3586	
    0.047700	    0.484194	    -44.3792	
    0.047725	    0.484118	    -44.3998	
    0.047750	    0.484042	    -44.4205	
    0.047775	    0.483965	    -44.4411	
    0.047800	    0.483888	    -44.4617	
    0.047825	    0.483812	    -44.4823	
    0.047850	    0.483735	    -44.5029	
    0.047875	    0.483659	    -44.5235	
    0.047900	    0.483582	    -44.5440	
    0.047925	    0.483505	    -44.5646	
    0.047950	    0.483428	    -44.5852	
    0.047975	    0.483351	    -44.6058	
    0.048000	    0.483274	    -44.6264	
    0.048025	    0.483197	    -44.6469	
    0.048050	    0.483120	    -44.6675	
    0.048075	    0.483043	    -44.6880	
    0.048100	    0.482966	    -44.7086	
    0.048125	    0.482889	    -44.7292	
    0.048150	    0.482812	    -44.7497	
    0.048175	    0.482735	    -44.7703	
    0.048200	    0.482657	    -44.7908	
    0.048225	    0.482580	    -44.8113	
    0.048250	    0.482503	    -44.8319	
    0.048275	    0.482425	    -44.8524	
    0.048300	    0.482348	    -44.8729	
    0.048325	    0.482270	    -44.8934	
    0.048350	    0.482193	    -44.9140	
    0.048375	    0.482115	    -44.9345	
    0.048400	    0.482037	    -44.9550	
    0.048425	    0.481960	    -44.9755	
    0.048450	    0.481882	    -44.9960	
    0.048475	    0.481804	    -45.0165	
    0.048500	    0.481726	    -45.0370	
    0.048525	    0.481649	    -45.0575	
    0.048550	    0.481571	    -45.0780	
    0.048575	    0.481493	    -45.0985	
    0.048600	    0.481415	    -45.1189	
    0.048625	    0.481337	    -45.1394	
    0.048650	    0.481258	    -45.1599	
    0.048675	    0.481180	    -45.1804	
    0.048700	    0.481102	    -45.2008	
    0.048725	    0.481024	    -45.2213	
    0.048750	    0.480946	    -45.2417	
    0.048775	    0.480867	    -45.2622	
    0.048800	    0.480789	    -45.2826	
    0.048825	    0.480711	    -45.3031	
    0.048850	    0.480632	    -45.3235	
    0.048875	    0.480554	    -45.3440	
    0.048900	    0.480475	    -45.3644	
    0.048925	    0.480396	    -45.3848	
    0.048950	    0.480318	    -45.4053	
    0.048975	    0.480239	    -45.4257	
    0.049000	    0.480160	    -45.4461	
    0.049025	    0.480082	    -45.4665	
    0.049050	    0.480003	    -45.4869	
    0.049075	    0.479924	    -45.5073	
    0.049100	    0.479845	    -45.5277	
    0.049125	    0.479766	    -45.5481	
    0.049150	    0.479687	    -45.5685	
    0.049175	    0.479608	    -45.5889	
    0.049200	    0.479529	    -45.6093	
    0.049225	    0.479450	    -45.6297	
    0.049250	    0.479371	    -45.6501	
    0.049275	    0.479291	    -45.6704	
    0.049300	    0.479212	    -45.6908	
    0.049325	    0.479133	    -45.7112	
    0.049350	    0.479053	    -45.7315	
    0.049375	    0.478974	    -45.7519	
    0.049400	    0.478895	    -45.7723	
    0.049425	    0.478815	    -45.7926	
    0.049450	    0.478735	    -45.8130	
    0.049475	    0.478656	    -45.8333	
    0.049500	    0.478576	    -45.8536	
    0.049525	    0.478497	    -45.8740	
    0.049550	    0.478417	    -45.8943	
    0.049575	    0.478337	    -45.9146	
    0.049600	    0.478257	    -45.9350	
    0.049625	    0.478177	    -45.9553	
    0.049650	    0.478097	    -45.9756	
    0.049675	    0.478018	    -45.9959	
    0.049700	    0.477937	    -46.0162	
    0.049725	    0.477857	    -46.0365	
    0.049750	    0.477777	    -46.0568	
    0.049775	    0.477697	    -46.0771	
    0.049800	    0.477617	    -46.0974	
    0.049825	    0.477537	    -46.1177	
    0.049850	    0.477457	    -46.1380	
    0.049875	    0.477376	    -46.1583	
    0.049900	    0.477296	    -46.1786	
    0.049925	    0.477215	    -46.1988	
    0.049950	    0.477135	    -46.2191	
    0.049975	    0.477054	    -46.2394	
    0.050000	    0.476974	    -46.2596	
    0.050025	    0.476893	    -46.2799	
    0.050050	    0.476813	    -46.3002	
    0.050075	    0.476732	    -46.3204	
    0.050100	    0.476651	    -46.3407	
    0.050125	    0.476570	    -46.3609	
    0.050150	    0.476490	    -46.3811	
    0.050175	    0.476409	    -46.4014	
    0.050200	    0.476328	    -46.4216	
    0.050225	    0.476247	    -46.4418	
    0.050250	    0.476166	    -46.4620	
    0.050275	    0.476085	    -46.4823	
    0.050300	    0.476004	    -46.5025	
    0.050325	    0.475923	    -46.5227	
    0.050350	    0.475841	    -46.5429	
    0.050375	    0.475760	    -46.5631	
    0.050400	    0.475679	    -46.5833	
    0.050425	    0.475598	    -46.6035	
    0.050450	    0.475516	    -46.6237	
    0.050475	    0.475435	    -46.6439	
    0.050500	    0.475353	    -46.6641	
    0.050525	    0.475272	    -46.6842	
    0.050550	    0.475190	    -46.7044	
    0.050575	    0.475109	    -46.7246	
    0.050600	    0.475027	    -46.7448	
    0.050625	    0.474945	    -46.7649	
    0.050650	    0.474864	    -46.7851	
    0.050675	    0.474782	    -46.8052	
    0.050700	    0.474700	    -46.8254	
    0.050725	    0.474618	    -46.8455	
    0.050750	    0.474536	    -46.8657	
    0.050775	    0.474454	    -46.8858	
    0.050800	    0.474372	    -46.9060	
    0.050825	    0.474290	    -46.9261	
    0.050850	    0.474208	    -46.9462	
    0.050875	    0.474126	    -46.9663	
    0.050900	    0.474044	    -46.9865	
    0.050925	    0.473961	    -47.0066	
    0.050950	    0.473879	    -47.0267	
    0.050975	    0.473797	    -47.0468	
    0.051000	    0.473714	    -47.0669	
    0.051025	    0.473632	    -47.0870	
    0.051050	    0.473550	    -47.1071	
    0.051075	    0.473467	    -47.1272	
    0.051100	    0.473384	    -47.1473	
    0.051125	    0.473302	    -47.1674	
    0.051150	    0.473219	    -47.1875	
    0.051175	    0.473137	    -47.2075	
    0.051200	    0.473054	    -47.2276	
    0.051225	    0.472971	    -47.2477	
    0.051250	    0.472888	    -47.2677	
    0.051275	    0.472805	    -47.2878	
    0.051300	    0.472722	    -47.3079	
    0.051325	    0.472639	    -47.3279	
    0.051350	    0.472556	    -47.3480	
    0.051375	    0.472473	    -47.3680	
    0.051400	    0.472390	    -47.3880	
    0.051425	    0.472307	    -47.4081	
    0.051450	    0.472224	    -47.4281	
    0.051475	    0.472140	    -47.4481	
    0.051500	    0.472057	    -47.4682	
    0.051525	    0.471974	    -47.4882	
    0.051550	    0.471890	    -47.5082	
    0.051575	    0.471807	    -47.5282	
    0.051600	    0.471724	    -47.5482	
    0.051625	    0.471640	    -47.5682	
    0.051650	    0.471556	    -47.5882	
    0.051675	    0.471473	    -47.6082	
    0.051700	    0.471389	    -47.6282	
    0.051725	    0.471305	    -47.6482	
    0.051750	    0.471222	    -47.6682	
    0.051775	    0.471138	    -47.6882	
    0.051800	    0.471054	    -47.7082	
    0.051825	    0.470970	    -47.7281	
    0.051850	    0.470886	    -47.7481	
    0.051875	    0.470802	    -47.7681	
    0.051900	    0.470718	    -47.7880	
    0.051925	    0.470634	    -47.8080	
    0.051950	    0.470550	    -47.8279	
    0.051975	    0.470466	    -47.8479	
    0.052000	    0.470381	    -47.8678	
    0.052025	    0.470297	    -47.8878	
    0.052050	    0.470213	    -47.9077	
    0.052075	    0.470128	    -47.9276	
    0.052100	    0.470044	    -47.9476	
    0.052125	    0.469960	    -47.9675	
    0.052150	    0.469875	    -47.9874	
    0.052175	    0.469791	    -48.0073	
    0.052200	    0.469706	    -48.0273	
    0.052225	    0.469621	    -48.0472	
    0.052250	    0.469537	    -48.0671	
    0.052275	    0.469452	    -48.0870	
    0.052300	    0.469367	    -48.1069	
    0.052325	    0.469282	    -48.1268	
    0.052350	    0.469197	    -48.1467	
    0.052375	    0.469112	    -48.1665	
    0.052400	    0.469028	    -48.1864	
    0.052425	    0.468943	    -48.2063	
    0.052450	    0.468857	    -48.2262	
    0.052475	    0.468772	    -48.2460	
    0.052500	    0.468687	    -48.2659	
    0.052525	    0.468602	    -48.2858	
    0.052550	    0.468517	    -48.3056	
    0.052575	    0.468431	    -48.3255	
    0.052600	    0.468346	    -48.3453	
    0.052625	    0.468261	    -48.3652	
    0.052650	    0.468175	    -48.3850	
    0.052675	    0.468090	    -48.4048	
    0.052700	    0.468004	    -48.4247	
    0.052725	    0.467919	    -48.4445	
    0.052750	    0.467833	    -48.4643	
    0.052775	    0.467747	    -48.4842	
    0.052800	    0.467662	    -48.5040	
    0.052825	    0.467576	    -48.5238	
    0.052850	    0.467490	    -48.5436	
    0.052875	    0.467404	    -48.5634	
    0.052900	    0.467318	    -48.5832	
    0.052925	    0.467232	    -48.6030	
    0.052950	    0.467146	    -48.6228	
    0.052975	    0.467060	    -48.6426	
    0.053000	    0.466974	    -48.6624	
    0.053025	    0.466888	    -48.6821	
    0.053050	    0.466802	    -48.7019	
    0.053075	    0.466716	    -48.7217	
    0.053100	    0.466630	    -48.7415	
    0.053125	    0.466543	    -48.7612	
    0.053150	    0.466457	    -48.7810	
    0.053175	    0.466370	    -48.8007	
    0.053200	    0.466284	    -48.8205	
    0.053225	    0.466197	    -48.8402	
    0.053250	    0.466111	    -48.8600	
    0.053275	    0.466024	    -48.8797	
    0.053300	    0.465938	    -48.8995	
    0.053325	    0.465851	    -48.9192	
    0.053350	    0.465764	    -48.9389	
    0.053375	    0.465677	    -48.9586	
    0.053400	    0.465591	    -48.9784	
    0.053425	    0.465504	    -48.9981	
    0.053450	    0.465417	    -49.0178	
    0.053475	    0.465330	    -49.0375	
    0.053500	    0.465243	    -49.0572	
    0.053525	    0.465156	    -49.0769	
    0.053550	    0.465069	    -49.0966	
    0.053575	    0.464981	    -49.1163	
    0.053600	    0.464894	    -49.1360	
    0.053625	    0.464807	    -49.1557	
    0.053650	    0.464720	    -49.1753	
    0.053675	    0.464632	    -49.1950	
    0.053700	    0.464545	    -49.2147	
    0.053725	    0.464458	    -49.2344	
    0.053750	    0.464370	    -49.2540	
    0.053775	    0.464282	    -49.2737	
    0.053800	    0.464195	    -49.2933	
    0.053825	    0.464107	    -49.3130	
    0.053850	    0.464020	    -49.3326	
    0.053875	    0.463932	    -49.3523	
    0.053900	    0.463844	    -49.3719	
    0.053925	    0.463756	    -49.3916	
    0.053950	    0.463668	    -49.4112	
    0.053975	    0.463581	    -49.4308	
    0.054000	    0.463493	    -49.4504	
    0.054025	    0.463405	    -49.4700	
    0.054050	    0.463316	    -49.4897	
    0.054075	    0.463228	    -49.5093	
    0.054100	    0.463140	    -49.5289	
    0.054125	    0.463052	    -49.5485	
    0.054150	    0.462964	    -49.5681	
    0.054175	    0.462876	    -49.5877	
    0.054200	    0.462787	    -49.6073	
    0.054225	    0.462699	    -49.6268	
    0.054250	    0.462610	    -49.6464	
    0.054275	    0.462522	    -49.6660	
    0.054300	    0.462433	    -49.6856	
    0.054325	    0.462345	    -49.7052	
    0.054350	    0.462256	    -49.7247	
    0.054375	    0.462168	    -49.7443	
    0.054400	    0.462079	    -49.7638	
    0.054425	    0.461990	    -49.7834	
    0.054450	    0.461901	    -49.8029	
    0.054475	    0.461812	    -49.8225	
    0.054500	    0.461723	    -49.8420	
    0.054525	    0.461635	    -49.8616	
    0.054550	    0.461546	    -49.8811	
    0.054575	    0.461456	    -49.9006	
    0.054600	    0.461367	    -49.9201	
    0.054625	    0.461278	    -49.9397	
    0.054650	    0.461189	    -49.9592	
    0.054675	    0.461100	    -49.9787	
    0.054700	    0.461011	    -49.9982	
    0.054725	    0.460921	    -50.0177	
    0.054750	    0.460832	    -50.0372	
    0.054775	    0.460742	    -50.0567	
    0.054800	    0.460653	    -50.0762	
    0.054825	    0.460563	    -50.0957	
    0.054850	    0.460474	    -50.1152	
    0.054875	    0.460384	    -50.1346	
    0.054900	    0.460295	    -50.1541	
    0.054925	    0.460205	    -50.1736	
    0.054950	    0.460115	    -50.1931	
    0.054975	    0.460025	    -50.2125	
